"","gene_1","gene_2","gene_3","gene_4","gene_5","gene_6","gene_7","gene_8","gene_9","gene_10","gene_11","gene_12","gene_13","gene_14","gene_15","gene_16","gene_17","gene_18","gene_19","gene_20","gene_21","gene_22","gene_23","gene_24","gene_25","gene_26","gene_27","gene_28","gene_29","gene_30","gene_31","gene_32","gene_33","gene_34","gene_35","gene_36","gene_37","gene_38","gene_39","gene_40","gene_41","gene_42","gene_43","gene_44","gene_45","gene_46","gene_47","gene_48","gene_49","gene_50","gene_51","gene_52","gene_53","gene_54","gene_55","gene_56","gene_57","gene_58","gene_59","gene_60","gene_61","gene_62","gene_63","gene_64","gene_65","gene_66","gene_67","gene_68","gene_69","gene_70","gene_71","gene_72","gene_73","gene_74","gene_75","gene_76","gene_77","gene_78","gene_79","gene_80","gene_81","gene_82","gene_83","gene_84","gene_85","gene_90","gene_91","gene_98","gene_110","gene_111","gene_130","gene_135","gene_169","gene_200","gene_201"
"OG0001292:","fig|1196095.103.peg.1882","fig|1196095.111.peg.624","fig|1196095.105.peg.1300","fig|1196095.94.peg.985","fig|1196095.121.peg.1192","fig|1196095.100.peg.1909","fig|1196095.108.peg.1060","fig|1196095.125.peg.2335","fig|1196095.131.peg.835","fig|1196095.97.peg.2393","fig|1196095.110.peg.2154","fig|1196095.104.peg.2059","fig|1196095.101.peg.1953","fig|1196095.132.peg.1128","fig|1196095.122.peg.1771","fig|1196095.130.peg.1042","fig|1196095.124.peg.590","fig|1196095.119.peg.1064","fig|1196095.112.peg.1881","fig|1196095.99.peg.1378","fig|1196095.114.peg.1282","fig|1196095.127.peg.1332","fig|1196095.120.peg.2275","fig|1196095.109.peg.1690","fig|1196095.96.peg.1902","fig|1196095.117.peg.1232","fig|1196095.134.peg.374","fig|1196095.133.peg.2725","fig|1196095.135.peg.864","fig|1196095.107.peg.2035","fig|1196095.115.peg.1063","fig|1196095.116.peg.1315","fig|1196095.98.peg.2039","fig|1196095.102.peg.2211","fig|1196095.123.peg.916","fig|1196095.129.peg.261","fig|1196095.118.peg.1345","fig|1196095.113.peg.1078","fig|1196095.126.peg.1736","fig|1196095.95.peg.858","fig|1196095.128.peg.1227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001531:","fig|1196095.113.peg.1761","fig|1196095.108.peg.1835","fig|1196095.132.peg.1304","fig|1196095.124.peg.2378","fig|1196095.104.peg.1387","fig|1196095.97.peg.2009","fig|1196095.107.peg.754","fig|1196095.115.peg.579","fig|1196095.105.peg.1259","fig|1196095.120.peg.2471","fig|1196095.106.peg.2058","fig|1196095.125.peg.1548","fig|1196095.122.peg.1674","fig|1196095.99.peg.363","fig|1196095.110.peg.559","fig|1196095.134.peg.944","fig|1196095.128.peg.1641","fig|1196095.95.peg.2018","fig|1196095.130.peg.2042","fig|1196095.116.peg.2287","fig|1196095.94.peg.1814","fig|1196095.102.peg.2291","fig|1196095.119.peg.1273","fig|1196095.98.peg.507","fig|1196095.109.peg.1805","fig|1196095.123.peg.795","fig|1196095.127.peg.1858","fig|1196095.133.peg.2872","fig|1196095.117.peg.1023","fig|1196095.114.peg.2027","fig|1196095.129.peg.1329","fig|1196095.112.peg.1336","fig|1196095.96.peg.40","fig|1196095.131.peg.498","fig|1196095.118.peg.436","fig|1196095.121.peg.2566","fig|1196095.111.peg.604","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001596:","fig|1196095.118.peg.856","fig|1196095.108.peg.2087","fig|1196095.124.peg.1101","fig|1196095.96.peg.958","fig|1196095.105.peg.2416","fig|1196095.112.peg.1221","fig|1196095.104.peg.2339","fig|1196095.115.peg.439","fig|1196095.113.peg.154","fig|1196095.121.peg.1727","fig|1196095.120.peg.2209","fig|1196095.116.peg.753","fig|1196095.134.peg.1778","fig|1196095.98.peg.1817","fig|1196095.95.peg.2174","fig|1196095.97.peg.782","fig|1196095.130.peg.677","fig|1196095.123.peg.1731","fig|1196095.109.peg.1640","fig|1196095.102.peg.1045","fig|1196095.99.peg.664","fig|1196095.110.peg.2144","fig|1196095.107.peg.134","fig|1196095.94.peg.558","fig|1196095.125.peg.1230","fig|1196095.128.peg.1999","fig|1196095.117.peg.1941","fig|1196095.133.peg.2512","fig|1196095.122.peg.294","fig|1196095.111.peg.2671","fig|1196095.133.peg.487","fig|1196095.114.peg.1882","fig|1196095.133.peg.171","fig|1196095.135.peg.317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000072:","fig|1196095.100.peg.1840","fig|1196095.125.peg.1717","fig|1196095.105.peg.1596","fig|1196095.114.peg.1615","fig|1196095.114.peg.1617","fig|1196095.122.peg.2273","fig|1196095.122.peg.2271","fig|1196095.98.peg.1582","fig|1196095.103.peg.867","fig|1196095.109.peg.683","fig|1196095.115.peg.2362","fig|1196095.115.peg.2364","fig|1196095.121.peg.1146","fig|1196095.104.peg.2361","fig|1196095.117.peg.421","fig|1196095.135.peg.1248","fig|1196095.107.peg.1012","fig|1196095.106.peg.1448","fig|1196095.132.peg.1196","fig|1196095.128.peg.473","fig|1196095.116.peg.1037","fig|1196095.125.peg.1715","fig|1196095.113.peg.1525","fig|1196095.132.peg.1198","fig|1196095.101.peg.1128","fig|1196095.95.peg.1549","fig|1196095.96.peg.283","fig|1196095.96.peg.285","fig|1196095.133.peg.3184","fig|1196095.96.peg.287","fig|1196095.118.peg.1010","fig|1196095.108.peg.819","fig|1196095.121.peg.1144","fig|1196095.130.peg.419","fig|1196095.119.peg.1410","fig|1196095.102.peg.881","fig|1196095.99.peg.527","fig|1196095.130.peg.417","fig|1196095.97.peg.2232","fig|1196095.112.peg.339","fig|1196095.94.peg.583","fig|1196095.127.peg.263","fig|1196095.120.peg.2555","fig|1196095.127.peg.265","fig|1196095.134.peg.1581","fig|1196095.124.peg.2637","fig|1196095.134.peg.1583","fig|1196095.110.peg.2319","fig|1196095.123.peg.852","fig|1196095.126.peg.938","fig|1196095.123.peg.850","fig|1196095.97.peg.2230","fig|1196095.111.peg.2593","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000323:","fig|1196095.110.peg.32","fig|1196095.122.peg.1400","fig|1196095.135.peg.450","fig|1196095.101.peg.64","fig|1196095.94.peg.756","fig|1196095.99.peg.36","fig|1196095.100.peg.8","fig|1196095.97.peg.1192","fig|1196095.123.peg.730","fig|1196095.103.peg.972","fig|1196095.95.peg.202","fig|1196095.102.peg.1419","fig|1196095.108.peg.259","fig|1196095.106.peg.397","fig|1196095.118.peg.239","fig|1196095.127.peg.2258","fig|1196095.126.peg.855","fig|1196095.125.peg.455","fig|1196095.114.peg.1272","fig|1196095.96.peg.246","fig|1196095.116.peg.2716","fig|1196095.119.peg.594","fig|1196095.105.peg.1071","fig|1196095.124.peg.204","fig|1196095.129.peg.833","fig|1196095.130.peg.80","fig|1196095.98.peg.1437","fig|1196095.131.peg.562","fig|1196095.133.peg.1593","fig|1196095.111.peg.353","fig|1196095.112.peg.1713","fig|1196095.104.peg.1101","fig|1196095.120.peg.1578","fig|1196095.109.peg.1403","fig|1196095.117.peg.472","fig|1196095.132.peg.1857","fig|1196095.115.peg.1778","fig|1196095.134.peg.553","fig|1196095.107.peg.290","fig|1196095.121.peg.2311","fig|1196095.128.peg.2225","fig|1196095.113.peg.793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000402:","fig|1196095.95.peg.403","fig|1196095.134.peg.158","fig|1196095.107.peg.1211","fig|1196095.129.peg.432","fig|1196095.103.peg.777","fig|1196095.114.peg.1309","fig|1196095.126.peg.1333","fig|1196095.111.peg.304","fig|1196095.99.peg.2176","fig|1196095.94.peg.1191","fig|1196095.109.peg.1743","fig|1196095.104.peg.2113","fig|1196095.113.peg.1659","fig|1196095.121.peg.723","fig|1196095.96.peg.2154","fig|1196095.117.peg.7","fig|1196095.97.peg.1494","fig|1196095.119.peg.54","fig|1196095.115.peg.1026","fig|1196095.108.peg.1732","fig|1196095.118.peg.2428","fig|1196095.100.peg.173","fig|1196095.132.peg.1092","fig|1196095.102.peg.2397","fig|1196095.105.peg.1526","fig|1196095.128.peg.2462","fig|1196095.101.peg.1343","fig|1196095.127.peg.2062","fig|1196095.133.peg.2692","fig|1196095.98.peg.1294","fig|1196095.130.peg.1213","fig|1196095.106.peg.17","fig|1196095.110.peg.595","fig|1196095.125.peg.2546","fig|1196095.120.peg.1477","fig|1196095.124.peg.2083","fig|1196095.135.peg.503","fig|1196095.122.peg.1798","fig|1196095.112.peg.2135","fig|1196095.123.peg.943","fig|1196095.116.peg.2120","fig|1196095.131.peg.1006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000404:","fig|1196095.97.peg.1491","fig|1196095.95.peg.406","fig|1196095.128.peg.2465","fig|1196095.129.peg.429","fig|1196095.94.peg.1194","fig|1196095.126.peg.1336","fig|1196095.108.peg.1729","fig|1196095.99.peg.2179","fig|1196095.111.peg.307","fig|1196095.109.peg.1740","fig|1196095.107.peg.1208","fig|1196095.106.peg.20","fig|1196095.117.peg.10","fig|1196095.96.peg.2151","fig|1196095.104.peg.2116","fig|1196095.121.peg.720","fig|1196095.120.peg.1474","fig|1196095.122.peg.1801","fig|1196095.103.peg.780","fig|1196095.125.peg.2543","fig|1196095.118.peg.2425","fig|1196095.114.peg.1312","fig|1196095.100.peg.176","fig|1196095.102.peg.2394","fig|1196095.101.peg.1346","fig|1196095.130.peg.1210","fig|1196095.131.peg.1003","fig|1196095.98.peg.1291","fig|1196095.133.peg.3372","fig|1196095.113.peg.1662","fig|1196095.134.peg.161","fig|1196095.110.peg.592","fig|1196095.115.peg.1023","fig|1196095.124.peg.2080","fig|1196095.105.peg.1529","fig|1196095.135.peg.506","fig|1196095.127.peg.2065","fig|1196095.123.peg.946","fig|1196095.119.peg.51","fig|1196095.116.peg.2117","fig|1196095.112.peg.2132","fig|1196095.132.peg.1089","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000451:","fig|1196095.128.peg.2370","fig|1196095.116.peg.397","fig|1196095.114.peg.1498","fig|1196095.102.peg.1233","fig|1196095.125.peg.2278","fig|1196095.104.peg.1302","fig|1196095.115.peg.1908","fig|1196095.124.peg.1056","fig|1196095.113.peg.1412","fig|1196095.132.peg.380","fig|1196095.103.peg.1801","fig|1196095.123.peg.1121","fig|1196095.98.peg.244","fig|1196095.105.peg.1821","fig|1196095.127.peg.1400","fig|1196095.131.peg.1134","fig|1196095.117.peg.2420","fig|1196095.111.peg.2560","fig|1196095.95.peg.172","fig|1196095.118.peg.820","fig|1196095.94.peg.330","fig|1196095.110.peg.2610","fig|1196095.96.peg.1972","fig|1196095.109.peg.1109","fig|1196095.119.peg.632","fig|1196095.107.peg.1712","fig|1196095.126.peg.2069","fig|1196095.99.peg.844","fig|1196095.133.peg.3467","fig|1196095.134.peg.1303","fig|1196095.108.peg.324","fig|1196095.121.peg.1543","fig|1196095.120.peg.905","fig|1196095.130.peg.2362","fig|1196095.112.peg.2187","fig|1196095.122.peg.2190","fig|1196095.106.peg.1220","fig|1196095.135.peg.822","fig|1196095.97.peg.90","fig|1196095.101.peg.1087","fig|1196095.100.peg.350","fig|1196095.129.peg.912","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000468:","fig|1196095.125.peg.1313","fig|1196095.117.peg.1341","fig|1196095.94.peg.636","fig|1196095.119.peg.896","fig|1196095.95.peg.57","fig|1196095.110.peg.160","fig|1196095.105.peg.1350","fig|1196095.123.peg.1824","fig|1196095.98.peg.1780","fig|1196095.108.peg.701","fig|1196095.128.peg.636","fig|1196095.121.peg.68","fig|1196095.124.peg.2123","fig|1196095.132.peg.1516","fig|1196095.135.peg.778","fig|1196095.112.peg.1258","fig|1196095.126.peg.1157","fig|1196095.131.peg.1429","fig|1196095.109.peg.1603","fig|1196095.130.peg.594","fig|1196095.106.peg.281","fig|1196095.114.peg.1798","fig|1196095.103.peg.1895","fig|1196095.107.peg.1235","fig|1196095.120.peg.129","fig|1196095.122.peg.131","fig|1196095.127.peg.1632","fig|1196095.100.peg.383","fig|1196095.133.peg.3425","fig|1196095.134.peg.594","fig|1196095.111.peg.2217","fig|1196095.99.peg.2274","fig|1196095.118.peg.2198","fig|1196095.129.peg.683","fig|1196095.113.peg.1939","fig|1196095.104.peg.1993","fig|1196095.115.peg.344","fig|1196095.97.peg.745","fig|1196095.96.peg.1082","fig|1196095.101.peg.1402","fig|1196095.102.peg.539","fig|1196095.116.peg.1427","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000495:","fig|1196095.110.peg.2644","fig|1196095.135.peg.645","fig|1196095.129.peg.796","fig|1196095.101.peg.1421","fig|1196095.105.peg.796","fig|1196095.116.peg.366","fig|1196095.107.peg.416","fig|1196095.97.peg.496","fig|1196095.104.peg.1140","fig|1196095.115.peg.1948","fig|1196095.103.peg.127","fig|1196095.134.peg.865","fig|1196095.114.peg.118","fig|1196095.132.peg.642","fig|1196095.128.peg.2417","fig|1196095.130.peg.1279","fig|1196095.127.peg.2240","fig|1196095.119.peg.178","fig|1196095.124.peg.727","fig|1196095.126.peg.693","fig|1196095.106.peg.2179","fig|1196095.122.peg.2297","fig|1196095.125.peg.282","fig|1196095.102.peg.2424","fig|1196095.112.peg.179","fig|1196095.95.peg.254","fig|1196095.121.peg.2205","fig|1196095.109.peg.76","fig|1196095.133.peg.1688","fig|1196095.108.peg.1401","fig|1196095.99.peg.1503","fig|1196095.113.peg.1479","fig|1196095.120.peg.1347","fig|1196095.123.peg.1989","fig|1196095.96.peg.1207","fig|1196095.117.peg.576","fig|1196095.111.peg.1860","fig|1196095.118.peg.796","fig|1196095.94.peg.1163","fig|1196095.131.peg.1041","fig|1196095.100.peg.450","fig|1196095.98.peg.1615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000588:","fig|1196095.118.peg.2588","fig|1196095.113.peg.612","fig|1196095.103.peg.455","fig|1196095.114.peg.1627","fig|1196095.108.peg.2213","fig|1196095.101.peg.1171","fig|1196095.115.peg.2343","fig|1196095.127.peg.246","fig|1196095.98.peg.73","fig|1196095.106.peg.1414","fig|1196095.111.peg.2418","fig|1196095.120.peg.395","fig|1196095.117.peg.2624","fig|1196095.95.peg.1253","fig|1196095.116.peg.2412","fig|1196095.135.peg.1713","fig|1196095.128.peg.773","fig|1196095.124.peg.2508","fig|1196095.132.peg.2181","fig|1196095.105.peg.113","fig|1196095.97.peg.417","fig|1196095.129.peg.1845","fig|1196095.94.peg.1263","fig|1196095.131.peg.1846","fig|1196095.122.peg.2261","fig|1196095.130.peg.766","fig|1196095.104.peg.595","fig|1196095.102.peg.890","fig|1196095.133.peg.2788","fig|1196095.110.peg.645","fig|1196095.100.peg.802","fig|1196095.126.peg.45","fig|1196095.107.peg.216","fig|1196095.96.peg.512","fig|1196095.119.peg.2099","fig|1196095.109.peg.1932","fig|1196095.99.peg.260","fig|1196095.121.peg.1226","fig|1196095.112.peg.1630","fig|1196095.134.peg.1975","fig|1196095.125.peg.1811","fig|1196095.123.peg.840","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000635:","fig|1196095.124.peg.352","fig|1196095.95.peg.686","fig|1196095.109.peg.1159","fig|1196095.127.peg.1463","fig|1196095.103.peg.1759","fig|1196095.131.peg.1219","fig|1196095.135.peg.2182","fig|1196095.129.peg.979","fig|1196095.100.peg.925","fig|1196095.112.peg.557","fig|1196095.107.peg.16","fig|1196095.97.peg.51","fig|1196095.128.peg.2265","fig|1196095.134.peg.2026","fig|1196095.123.peg.1617","fig|1196095.114.peg.178","fig|1196095.121.peg.1789","fig|1196095.130.peg.2303","fig|1196095.108.peg.1554","fig|1196095.126.peg.1492","fig|1196095.102.peg.738","fig|1196095.117.peg.2479","fig|1196095.125.peg.1929","fig|1196095.116.peg.277","fig|1196095.113.peg.1891","fig|1196095.105.peg.692","fig|1196095.120.peg.1149","fig|1196095.94.peg.371","fig|1196095.133.peg.2693","fig|1196095.99.peg.2365","fig|1196095.119.peg.974","fig|1196095.96.peg.400","fig|1196095.110.peg.1345","fig|1196095.101.peg.1827","fig|1196095.132.peg.954","fig|1196095.118.peg.1146","fig|1196095.122.peg.1593","fig|1196095.104.peg.2107","fig|1196095.111.peg.1663","fig|1196095.98.peg.1104","fig|1196095.115.peg.1223","fig|1196095.106.peg.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000685:","fig|1196095.115.peg.2019","fig|1196095.112.peg.1409","fig|1196095.105.peg.1554","fig|1196095.101.peg.1722","fig|1196095.121.peg.905","fig|1196095.109.peg.2376","fig|1196095.96.peg.682","fig|1196095.124.peg.135","fig|1196095.120.peg.1925","fig|1196095.99.peg.1611","fig|1196095.122.peg.371","fig|1196095.95.peg.1683","fig|1196095.117.peg.2150","fig|1196095.107.peg.2076","fig|1196095.119.peg.236","fig|1196095.94.peg.1492","fig|1196095.131.peg.794","fig|1196095.98.peg.772","fig|1196095.128.peg.1018","fig|1196095.129.peg.31","fig|1196095.111.peg.1323","fig|1196095.134.peg.789","fig|1196095.103.peg.1541","fig|1196095.100.peg.1069","fig|1196095.104.peg.1774","fig|1196095.118.peg.1211","fig|1196095.102.peg.40","fig|1196095.130.peg.829","fig|1196095.133.peg.721","fig|1196095.114.peg.31","fig|1196095.110.peg.1547","fig|1196095.108.peg.971","fig|1196095.113.peg.986","fig|1196095.126.peg.356","fig|1196095.106.peg.1786","fig|1196095.123.peg.181","fig|1196095.97.peg.1602","fig|1196095.127.peg.1546","fig|1196095.135.peg.2044","fig|1196095.116.peg.870","fig|1196095.132.peg.1639","fig|1196095.125.peg.2018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000726:","fig|1196095.121.peg.2125","fig|1196095.128.peg.558","fig|1196095.122.peg.866","fig|1196095.109.peg.574","fig|1196095.132.peg.1049","fig|1196095.105.peg.342","fig|1196095.115.peg.167","fig|1196095.117.peg.263","fig|1196095.124.peg.1861","fig|1196095.116.peg.2486","fig|1196095.134.peg.1152","fig|1196095.130.peg.1316","fig|1196095.125.peg.535","fig|1196095.101.peg.1688","fig|1196095.129.peg.1580","fig|1196095.119.peg.572","fig|1196095.108.peg.445","fig|1196095.113.peg.570","fig|1196095.107.peg.978","fig|1196095.106.peg.611","fig|1196095.135.peg.1962","fig|1196095.95.peg.311","fig|1196095.114.peg.609","fig|1196095.96.peg.1377","fig|1196095.94.peg.1734","fig|1196095.127.peg.518","fig|1196095.111.peg.585","fig|1196095.112.peg.1005","fig|1196095.133.peg.1674","fig|1196095.120.peg.2509","fig|1196095.118.peg.487","fig|1196095.97.peg.910","fig|1196095.99.peg.1555","fig|1196095.100.peg.1182","fig|1196095.104.peg.2370","fig|1196095.98.peg.1912","fig|1196095.126.peg.1946","fig|1196095.102.peg.1144","fig|1196095.103.peg.613","fig|1196095.131.peg.2136","fig|1196095.123.peg.455","fig|1196095.110.peg.362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000741:","fig|1196095.127.peg.1225","fig|1196095.134.peg.2368","fig|1196095.123.peg.357","fig|1196095.106.peg.1517","fig|1196095.101.peg.1854","fig|1196095.122.peg.768","fig|1196095.112.peg.526","fig|1196095.97.peg.899","fig|1196095.135.peg.2367","fig|1196095.126.peg.1000","fig|1196095.99.peg.1306","fig|1196095.129.peg.1712","fig|1196095.104.peg.1194","fig|1196095.103.peg.11","fig|1196095.111.peg.257","fig|1196095.100.peg.1254","fig|1196095.130.peg.1792","fig|1196095.96.peg.1590","fig|1196095.132.peg.2039","fig|1196095.124.peg.1663","fig|1196095.98.peg.1927","fig|1196095.109.peg.559","fig|1196095.118.peg.872","fig|1196095.105.peg.2075","fig|1196095.114.peg.704","fig|1196095.102.peg.1787","fig|1196095.95.peg.500","fig|1196095.116.peg.530","fig|1196095.133.peg.2378","fig|1196095.121.peg.1886","fig|1196095.110.peg.1972","fig|1196095.120.peg.554","fig|1196095.117.peg.2303","fig|1196095.128.peg.1855","fig|1196095.119.peg.1874","fig|1196095.115.peg.63","fig|1196095.107.peg.968","fig|1196095.94.peg.84","fig|1196095.131.peg.2047","fig|1196095.113.peg.2018","fig|1196095.108.peg.1030","fig|1196095.125.peg.2074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000742:","fig|1196095.117.peg.2304","fig|1196095.123.peg.358","fig|1196095.110.peg.1971","fig|1196095.101.peg.1853","fig|1196095.127.peg.1224","fig|1196095.109.peg.560","fig|1196095.112.peg.525","fig|1196095.135.peg.2368","fig|1196095.97.peg.900","fig|1196095.122.peg.769","fig|1196095.102.peg.1788","fig|1196095.104.peg.1193","fig|1196095.131.peg.2048","fig|1196095.118.peg.873","fig|1196095.103.peg.10","fig|1196095.100.peg.1255","fig|1196095.130.peg.1791","fig|1196095.99.peg.1305","fig|1196095.132.peg.2038","fig|1196095.108.peg.1031","fig|1196095.96.peg.1591","fig|1196095.124.peg.1664","fig|1196095.98.peg.1926","fig|1196095.129.peg.1711","fig|1196095.106.peg.1516","fig|1196095.126.peg.1001","fig|1196095.114.peg.703","fig|1196095.95.peg.501","fig|1196095.133.peg.2377","fig|1196095.94.peg.85","fig|1196095.125.peg.2075","fig|1196095.121.peg.1887","fig|1196095.116.peg.529","fig|1196095.134.peg.2367","fig|1196095.120.peg.555","fig|1196095.111.peg.258","fig|1196095.128.peg.1856","fig|1196095.115.peg.64","fig|1196095.107.peg.969","fig|1196095.113.peg.2019","fig|1196095.105.peg.2074","fig|1196095.119.peg.1873","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000761:","fig|1196095.120.peg.2172","fig|1196095.97.peg.542","fig|1196095.130.peg.722","fig|1196095.111.peg.1221","fig|1196095.95.peg.2122","fig|1196095.125.peg.1176","fig|1196095.100.peg.1320","fig|1196095.128.peg.2044","fig|1196095.112.peg.1031","fig|1196095.116.peg.1785","fig|1196095.124.peg.2173","fig|1196095.102.peg.957","fig|1196095.110.peg.492","fig|1196095.131.peg.1550","fig|1196095.101.peg.807","fig|1196095.105.peg.1125","fig|1196095.118.peg.1995","fig|1196095.113.peg.806","fig|1196095.98.peg.1631","fig|1196095.114.peg.1924","fig|1196095.99.peg.803","fig|1196095.117.peg.1411","fig|1196095.134.peg.1733","fig|1196095.107.peg.174","fig|1196095.129.peg.2144","fig|1196095.127.peg.1754","fig|1196095.108.peg.1998","fig|1196095.122.peg.254","fig|1196095.133.peg.2795","fig|1196095.96.peg.199","fig|1196095.103.peg.1476","fig|1196095.94.peg.1960","fig|1196095.119.peg.365","fig|1196095.109.peg.1284","fig|1196095.135.peg.1382","fig|1196095.126.peg.866","fig|1196095.106.peg.88","fig|1196095.121.peg.1673","fig|1196095.104.peg.384","fig|1196095.123.peg.1688","fig|1196095.115.peg.481","fig|1196095.132.peg.1406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000776:","fig|1196095.103.peg.94","fig|1196095.126.peg.1026","fig|1196095.106.peg.1705","fig|1196095.108.peg.1121","fig|1196095.134.peg.1547","fig|1196095.128.peg.448","fig|1196095.102.peg.781","fig|1196095.117.peg.2593","fig|1196095.127.peg.293","fig|1196095.119.peg.546","fig|1196095.125.peg.1688","fig|1196095.122.peg.1135","fig|1196095.107.peg.185","fig|1196095.101.peg.1285","fig|1196095.97.peg.2271","fig|1196095.112.peg.34","fig|1196095.96.peg.2090","fig|1196095.123.peg.274","fig|1196095.110.peg.2338","fig|1196095.121.peg.1118","fig|1196095.113.peg.181","fig|1196095.94.peg.2084","fig|1196095.135.peg.1791","fig|1196095.100.peg.1392","fig|1196095.114.peg.1579","fig|1196095.99.peg.598","fig|1196095.109.peg.501","fig|1196095.95.peg.1156","fig|1196095.133.peg.3405","fig|1196095.118.peg.2057","fig|1196095.104.peg.1633","fig|1196095.132.peg.1169","fig|1196095.131.peg.337","fig|1196095.120.peg.615","fig|1196095.116.peg.2018","fig|1196095.98.peg.1531","fig|1196095.115.peg.1407","fig|1196095.105.peg.2300","fig|1196095.124.peg.506","fig|1196095.130.peg.449","fig|1196095.111.peg.2038","fig|1196095.129.peg.1157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000788:","fig|1196095.102.peg.1614","fig|1196095.114.peg.1783","fig|1196095.122.peg.153","fig|1196095.126.peg.1446","fig|1196095.120.peg.2214","fig|1196095.95.peg.38","fig|1196095.113.peg.1953","fig|1196095.104.peg.2017","fig|1196095.118.peg.2223","fig|1196095.96.peg.1058","fig|1196095.94.peg.655","fig|1196095.134.peg.610","fig|1196095.130.peg.1704","fig|1196095.117.peg.1366","fig|1196095.97.peg.777","fig|1196095.132.peg.1533","fig|1196095.98.peg.1812","fig|1196095.123.peg.1847","fig|1196095.115.peg.328","fig|1196095.129.peg.661","fig|1196095.128.peg.660","fig|1196095.125.peg.1334","fig|1196095.112.peg.1226","fig|1196095.119.peg.918","fig|1196095.101.peg.506","fig|1196095.116.peg.1448","fig|1196095.127.peg.2045","fig|1196095.105.peg.150","fig|1196095.133.peg.3374","fig|1196095.99.peg.659","fig|1196095.108.peg.714","fig|1196095.135.peg.423","fig|1196095.131.peg.1413","fig|1196095.124.peg.2102","fig|1196095.110.peg.185","fig|1196095.100.peg.1426","fig|1196095.107.peg.129","fig|1196095.111.peg.2242","fig|1196095.133.peg.1261","fig|1196095.109.peg.1635","fig|1196095.103.peg.1191","fig|1196095.121.peg.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000807:","fig|1196095.130.peg.631","fig|1196095.132.peg.1482","fig|1196095.128.peg.1939","fig|1196095.129.peg.719","fig|1196095.101.peg.561","fig|1196095.113.peg.817","fig|1196095.118.peg.2163","fig|1196095.126.peg.1391","fig|1196095.120.peg.110","fig|1196095.119.peg.860","fig|1196095.125.peg.1277","fig|1196095.116.peg.1391","fig|1196095.110.peg.125","fig|1196095.99.peg.2292","fig|1196095.127.peg.1667","fig|1196095.131.peg.1465","fig|1196095.98.peg.1762","fig|1196095.108.peg.2009","fig|1196095.115.peg.380","fig|1196095.111.peg.2182","fig|1196095.114.peg.1833","fig|1196095.106.peg.495","fig|1196095.117.peg.1303","fig|1196095.109.peg.1585","fig|1196095.112.peg.1278","fig|1196095.105.peg.561","fig|1196095.96.peg.2252","fig|1196095.121.peg.32","fig|1196095.133.peg.1060","fig|1196095.107.peg.275","fig|1196095.94.peg.506","fig|1196095.104.peg.415","fig|1196095.95.peg.92","fig|1196095.102.peg.560","fig|1196095.123.peg.1788","fig|1196095.122.peg.97","fig|1196095.100.peg.1481","fig|1196095.103.peg.1246","fig|1196095.97.peg.727","fig|1196095.134.peg.1823","fig|1196095.124.peg.2158","fig|1196095.135.peg.363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
